subscription_id,customer_id,plan_name,billing_cycle,subscription_start,subscription_end,monthly_price,subscription_status,auto_renew,revenue_segment
48115,48115,Enterprise,Monthly,24-08-2023,20-10-2023,99,Active,FALSE,High Revenue
48116,48116,Free,Yearly,27-09-2023,06-05-2025,0,Active,FALSE,Free
48117,48117,Pro,Yearly,27-04-2023,20-03-2025,35,Active,TRUE,Medium Revenue
48118,48118,Starter,Monthly,07-06-2024,02-09-2025,15,Paused,FALSE,Low Revenue
48119,48119,Starter,Monthly,09-12-2022,22-08-2023,15,Active,TRUE,Low Revenue
48120,48120,Enterprise,Yearly,17-03-2025,14-10-2025,99,Cancelled,TRUE,High Revenue
48121,48121,Enterprise,Yearly,31-08-2023,16-10-2023,99,Paused,TRUE,High Revenue
48122,48122,Pro,Monthly,12-07-2024,29-01-2025,35,Cancelled,FALSE,Medium Revenue
48123,48123,Free,Yearly,16-11-2022,19-10-2023,0,Cancelled,FALSE,Free
48124,48124,Pro,Monthly,17-08-2024,06-08-2026,35,Active,TRUE,Medium Revenue
48125,48125,Pro,Monthly,03-03-2025,06-03-2026,35,Cancelled,TRUE,Medium Revenue
48126,48126,Free,Monthly,02-03-2023,29-06-2023,0,Cancelled,TRUE,Free
48127,48127,Free,Monthly,14-02-2023,26-06-2023,0,Cancelled,TRUE,Free
48128,48128,Pro,Yearly,31-03-2022,28-12-2023,35,Active,FALSE,Medium Revenue
48129,48129,Starter,Yearly,16-04-2022,22-05-2022,15,Cancelled,FALSE,Low Revenue
48130,48130,Pro,Yearly,27-02-2022,17-02-2024,35,Paused,FALSE,Medium Revenue
48131,48131,Starter,Monthly,16-03-2022,29-12-2023,15,Paused,TRUE,Low Revenue
48132,48132,Starter,Monthly,26-08-2024,25-04-2026,15,Paused,TRUE,Low Revenue
48133,48133,Pro,Yearly,12-06-2024,06-09-2025,35,Paused,FALSE,Medium Revenue
48134,48134,Starter,Monthly,08-03-2023,16-11-2024,15,Active,FALSE,Low Revenue
48135,48135,Pro,Monthly,08-03-2022,20-08-2022,35,Active,TRUE,Medium Revenue
48136,48136,Starter,Monthly,16-09-2022,10-05-2024,15,Cancelled,TRUE,Low Revenue
48137,48137,Free,Monthly,17-02-2023,11-10-2023,0,Active,TRUE,Free
48138,48138,Pro,Yearly,04-03-2022,11-12-2023,35,Paused,TRUE,Medium Revenue
48139,48139,Starter,Yearly,02-10-2024,19-07-2026,15,Paused,FALSE,Low Revenue
48140,48140,Pro,Monthly,08-08-2024,22-10-2025,35,Paused,TRUE,Medium Revenue
48141,48141,Starter,Monthly,16-06-2023,31-10-2023,15,Active,TRUE,Low Revenue
48142,48142,Free,Yearly,27-05-2024,25-03-2025,0,Active,TRUE,Free
48143,48143,Pro,Monthly,25-03-2022,29-07-2023,35,Cancelled,TRUE,Medium Revenue
48144,48144,Starter,Monthly,06-02-2025,20-04-2026,15,Active,FALSE,Low Revenue
48145,48145,Starter,Monthly,11-05-2024,01-12-2024,15,Cancelled,TRUE,Low Revenue
48146,48146,Free,Monthly,13-12-2024,31-08-2026,0,Paused,TRUE,Free
48147,48147,Pro,Monthly,17-05-2022,26-06-2023,35,Active,TRUE,Medium Revenue
48148,48148,Free,Yearly,25-06-2023,09-04-2024,0,Active,FALSE,Free
48149,48149,Starter,Yearly,30-01-2022,28-05-2023,15,Active,TRUE,Low Revenue
48150,48150,Free,Monthly,16-03-2022,20-12-2023,0,Paused,TRUE,Free
48151,48151,Starter,Monthly,08-11-2022,20-10-2024,15,Paused,FALSE,Low Revenue
48152,48152,Starter,Monthly,18-01-2025,23-11-2025,15,Cancelled,TRUE,Low Revenue
48153,48153,Pro,Monthly,16-06-2023,26-10-2023,35,Paused,TRUE,Medium Revenue
48154,48154,Starter,Yearly,05-12-2024,21-09-2026,15,Paused,FALSE,Low Revenue
48155,48155,Starter,Monthly,14-05-2022,08-12-2023,15,Active,FALSE,Low Revenue
48156,48156,Pro,Yearly,30-04-2022,05-12-2022,35,Cancelled,TRUE,Medium Revenue
48157,48157,Enterprise,Yearly,08-03-2024,10-04-2025,99,Paused,TRUE,High Revenue
48158,48158,Starter,Yearly,20-07-2022,01-08-2023,15,Cancelled,FALSE,Low Revenue
48159,48159,Starter,Yearly,17-01-2023,04-01-2025,15,Cancelled,FALSE,Low Revenue
48160,48160,Starter,Monthly,31-08-2023,18-05-2025,15,Active,FALSE,Low Revenue
48161,48161,Starter,Yearly,04-04-2025,12-03-2027,15,Active,TRUE,Low Revenue
48162,48162,Pro,Monthly,27-04-2023,08-10-2024,35,Active,TRUE,Medium Revenue
48163,48163,Starter,Yearly,08-04-2023,14-05-2023,15,Paused,FALSE,Low Revenue
48164,48164,Pro,Yearly,14-03-2024,25-05-2024,35,Cancelled,FALSE,Medium Revenue
48165,48165,Pro,Yearly,27-04-2022,06-08-2023,35,Cancelled,TRUE,Medium Revenue
48166,48166,Free,Yearly,09-07-2022,25-06-2023,0,Active,TRUE,Free
48167,48167,Starter,Monthly,12-09-2024,04-11-2024,15,Cancelled,FALSE,Low Revenue
48168,48168,Starter,Yearly,15-04-2023,23-09-2024,15,Paused,TRUE,Low Revenue
48169,48169,Free,Monthly,09-11-2023,25-02-2024,0,Active,FALSE,Free
48170,48170,Pro,Monthly,17-01-2025,05-06-2026,35,Active,FALSE,Medium Revenue
48171,48171,Starter,Yearly,15-11-2022,16-05-2024,15,Active,FALSE,Low Revenue
48172,48172,Starter,Yearly,02-10-2023,01-04-2024,15,Cancelled,TRUE,Low Revenue
48173,48173,Pro,Yearly,30-01-2023,18-12-2023,35,Paused,FALSE,Medium Revenue
48174,48174,Pro,Monthly,30-10-2024,25-10-2025,35,Cancelled,FALSE,Medium Revenue
48175,48175,Pro,Yearly,06-08-2022,12-05-2024,35,Cancelled,FALSE,Medium Revenue
48176,48176,Pro,Monthly,28-06-2022,20-01-2023,35,Cancelled,TRUE,Medium Revenue
48177,48177,Free,Monthly,23-09-2024,21-12-2024,0,Cancelled,FALSE,Free
48178,48178,Pro,Yearly,11-03-2022,11-12-2023,35,Paused,FALSE,Medium Revenue
48179,48179,Enterprise,Yearly,10-11-2023,29-04-2025,99,Paused,FALSE,High Revenue
48180,48180,Pro,Monthly,04-05-2022,01-10-2023,35,Active,TRUE,Medium Revenue
48181,48181,Starter,Monthly,16-02-2024,04-02-2025,15,Paused,TRUE,Low Revenue
48182,48182,Pro,Yearly,30-07-2023,06-01-2024,35,Active,TRUE,Medium Revenue
48183,48183,Pro,Yearly,03-05-2024,30-05-2025,35,Cancelled,FALSE,Medium Revenue
48184,48184,Free,Yearly,21-01-2022,17-10-2023,0,Paused,TRUE,Free
48185,48185,Pro,Monthly,03-05-2023,25-02-2024,35,Paused,FALSE,Medium Revenue
48186,48186,Pro,Yearly,10-12-2023,31-07-2025,35,Cancelled,FALSE,Medium Revenue
48187,48187,Free,Yearly,30-05-2023,08-10-2024,0,Active,FALSE,Free
48188,48188,Starter,Monthly,19-12-2022,07-08-2023,15,Active,FALSE,Low Revenue
48189,48189,Free,Monthly,01-11-2024,28-02-2025,0,Cancelled,FALSE,Free
48190,48190,Free,Yearly,01-12-2024,30-11-2025,0,Paused,TRUE,Free
48191,48191,Starter,Yearly,20-02-2023,26-09-2023,15,Paused,TRUE,Low Revenue
48192,48192,Enterprise,Monthly,07-09-2024,23-08-2025,99,Active,FALSE,High Revenue
48193,48193,Enterprise,Yearly,29-10-2023,26-09-2024,99,Cancelled,TRUE,High Revenue
48194,48194,Free,Monthly,03-09-2024,18-01-2026,0,Active,TRUE,Free
48195,48195,Starter,Monthly,01-04-2023,25-04-2024,15,Cancelled,TRUE,Low Revenue
48196,48196,Free,Monthly,11-04-2024,15-06-2025,0,Paused,TRUE,Free
48197,48197,Pro,Yearly,15-07-2022,24-06-2023,35,Cancelled,FALSE,Medium Revenue
48198,48198,Free,Monthly,02-02-2022,17-12-2023,0,Cancelled,FALSE,Free
48199,48199,Free,Monthly,13-02-2023,19-01-2025,0,Active,TRUE,Free
48200,48200,Starter,Yearly,13-05-2022,17-11-2022,15,Paused,TRUE,Low Revenue
48201,48201,Starter,Monthly,27-01-2025,06-03-2026,15,Active,FALSE,Low Revenue
48202,48202,Free,Yearly,16-08-2023,04-02-2025,0,Paused,TRUE,Free
48203,48203,Starter,Monthly,20-02-2022,22-08-2022,15,Cancelled,TRUE,Low Revenue
48204,48204,Pro,Yearly,09-06-2024,01-11-2024,35,Cancelled,FALSE,Medium Revenue
48205,48205,Pro,Monthly,23-12-2023,31-05-2024,35,Paused,FALSE,Medium Revenue
48206,48206,Pro,Monthly,07-10-2024,22-01-2025,35,Active,TRUE,Medium Revenue
48207,48207,Pro,Yearly,05-11-2023,03-10-2024,35,Paused,TRUE,Medium Revenue
48208,48208,Free,Yearly,10-07-2023,17-09-2024,0,Cancelled,FALSE,Free
48209,48209,Free,Monthly,11-08-2024,31-05-2026,0,Cancelled,FALSE,Free
48210,48210,Free,Monthly,06-11-2022,06-09-2023,0,Active,FALSE,Free
48211,48211,Free,Monthly,21-02-2022,11-10-2023,0,Cancelled,TRUE,Free
48212,48212,Starter,Monthly,28-09-2023,05-04-2025,15,Active,FALSE,Low Revenue
48213,48213,Starter,Yearly,27-03-2025,11-06-2026,15,Cancelled,TRUE,Low Revenue
48214,48214,Free,Monthly,23-03-2022,01-06-2022,0,Cancelled,FALSE,Free
48215,48215,Pro,Monthly,26-02-2023,23-04-2023,35,Cancelled,TRUE,Medium Revenue
48216,48216,Pro,Yearly,27-01-2025,08-08-2025,35,Cancelled,FALSE,Medium Revenue
48217,48217,Starter,Yearly,19-02-2023,01-01-2024,15,Active,TRUE,Low Revenue
48218,48218,Starter,Monthly,17-12-2022,26-07-2024,15,Cancelled,TRUE,Low Revenue
48219,48219,Free,Yearly,10-07-2023,16-12-2024,0,Paused,TRUE,Free
48220,48220,Pro,Monthly,24-03-2022,30-03-2023,35,Cancelled,TRUE,Medium Revenue
48221,48221,Pro,Yearly,17-06-2023,17-12-2024,35,Active,FALSE,Medium Revenue
48222,48222,Pro,Monthly,19-03-2024,28-06-2025,35,Cancelled,TRUE,Medium Revenue
48223,48223,Starter,Monthly,06-04-2025,06-04-2026,15,Active,TRUE,Low Revenue
48224,48224,Pro,Yearly,18-10-2022,05-03-2024,35,Paused,TRUE,Medium Revenue
48225,48225,Pro,Monthly,19-08-2024,15-10-2025,35,Cancelled,FALSE,Medium Revenue
48226,48226,Pro,Yearly,29-12-2023,24-03-2025,35,Active,TRUE,Medium Revenue
48227,48227,Starter,Monthly,11-05-2022,02-11-2023,15,Cancelled,TRUE,Low Revenue
48228,48228,Pro,Yearly,10-06-2024,29-12-2025,35,Paused,TRUE,Medium Revenue
48229,48229,Pro,Yearly,04-04-2024,11-12-2024,35,Active,FALSE,Medium Revenue
48230,48230,Starter,Yearly,26-03-2022,01-12-2023,15,Paused,TRUE,Low Revenue
48231,48231,Starter,Monthly,13-07-2023,21-04-2025,15,Paused,TRUE,Low Revenue
48232,48232,Free,Monthly,28-12-2023,23-04-2024,0,Active,TRUE,Free
48233,48233,Starter,Monthly,05-04-2023,19-01-2024,15,Paused,TRUE,Low Revenue
48234,48234,Starter,Monthly,11-10-2022,23-09-2023,15,Cancelled,TRUE,Low Revenue
48235,48235,Starter,Monthly,17-12-2022,05-05-2024,15,Paused,TRUE,Low Revenue
48236,48236,Starter,Monthly,03-04-2024,24-11-2024,15,Cancelled,FALSE,Low Revenue
48237,48237,Pro,Yearly,02-03-2022,03-10-2023,35,Active,FALSE,Medium Revenue
48238,48238,Pro,Yearly,05-09-2024,28-05-2026,35,Cancelled,FALSE,Medium Revenue
48239,48239,Pro,Yearly,24-03-2022,30-06-2022,35,Cancelled,TRUE,Medium Revenue
48240,48240,Pro,Yearly,13-08-2024,29-09-2024,35,Active,TRUE,Medium Revenue
48241,48241,Pro,Monthly,30-04-2024,11-11-2024,35,Cancelled,TRUE,Medium Revenue
48242,48242,Starter,Yearly,01-02-2023,13-09-2023,15,Cancelled,TRUE,Low Revenue
48243,48243,Starter,Yearly,17-05-2024,01-06-2025,15,Active,FALSE,Low Revenue
48244,48244,Pro,Yearly,02-03-2024,23-04-2025,35,Cancelled,TRUE,Medium Revenue
48245,48245,Starter,Yearly,25-05-2022,21-07-2022,15,Active,FALSE,Low Revenue
48246,48246,Pro,Yearly,07-11-2022,23-01-2023,35,Paused,FALSE,Medium Revenue
48247,48247,Starter,Yearly,03-03-2025,20-01-2027,15,Active,FALSE,Low Revenue
48248,48248,Pro,Monthly,03-01-2022,25-05-2022,35,Paused,TRUE,Medium Revenue
48249,48249,Starter,Yearly,13-10-2022,26-08-2024,15,Paused,TRUE,Low Revenue
48250,48250,Pro,Yearly,31-07-2022,23-10-2023,35,Cancelled,FALSE,Medium Revenue
48251,48251,Enterprise,Yearly,11-04-2022,14-09-2022,99,Paused,TRUE,High Revenue
48252,48252,Starter,Yearly,11-04-2022,26-11-2023,15,Cancelled,TRUE,Low Revenue
48253,48253,Starter,Monthly,13-05-2022,27-02-2023,15,Active,TRUE,Low Revenue
48254,48254,Free,Yearly,12-02-2024,28-11-2024,0,Paused,FALSE,Free
48255,48255,Starter,Monthly,24-01-2024,23-06-2025,15,Paused,TRUE,Low Revenue
48256,48256,Starter,Monthly,06-02-2023,14-09-2023,15,Paused,FALSE,Low Revenue
48257,48257,Starter,Monthly,27-03-2024,15-03-2026,15,Paused,TRUE,Low Revenue
48258,48258,Starter,Yearly,12-10-2023,17-07-2025,15,Cancelled,TRUE,Low Revenue
48259,48259,Pro,Yearly,04-09-2022,15-04-2023,35,Active,FALSE,Medium Revenue
48260,48260,Starter,Yearly,06-06-2024,26-03-2025,15,Paused,TRUE,Low Revenue
48261,48261,Pro,Monthly,28-04-2024,01-02-2025,35,Paused,FALSE,Medium Revenue
48262,48262,Starter,Monthly,25-02-2025,14-12-2026,15,Cancelled,FALSE,Low Revenue
48263,48263,Starter,Monthly,27-06-2024,11-05-2025,15,Active,TRUE,Low Revenue
48264,48264,Pro,Monthly,18-03-2025,08-01-2026,35,Paused,FALSE,Medium Revenue
48265,48265,Free,Yearly,22-04-2022,07-01-2023,0,Paused,TRUE,Free
48266,48266,Free,Yearly,24-08-2023,02-01-2024,0,Paused,TRUE,Free
48267,48267,Free,Yearly,05-04-2023,27-09-2023,0,Active,TRUE,Free
48268,48268,Free,Monthly,28-01-2022,12-05-2022,0,Active,FALSE,Free
48269,48269,Free,Yearly,17-08-2024,15-06-2026,0,Cancelled,FALSE,Free
48270,48270,Enterprise,Yearly,17-01-2022,21-05-2023,99,Cancelled,FALSE,High Revenue
48271,48271,Starter,Yearly,08-01-2022,19-09-2023,15,Cancelled,FALSE,Low Revenue
48272,48272,Enterprise,Yearly,01-05-2022,01-07-2022,99,Active,FALSE,High Revenue
48273,48273,Pro,Monthly,22-11-2024,09-06-2025,35,Cancelled,TRUE,Medium Revenue
48274,48274,Starter,Monthly,11-03-2024,17-08-2025,15,Active,FALSE,Low Revenue
48275,48275,Starter,Yearly,06-08-2023,03-03-2024,15,Cancelled,TRUE,Low Revenue
48276,48276,Free,Yearly,27-09-2024,11-08-2026,0,Active,FALSE,Free
48277,48277,Starter,Yearly,08-08-2024,31-05-2026,15,Active,FALSE,Low Revenue
48278,48278,Pro,Yearly,15-04-2024,30-11-2025,35,Paused,FALSE,Medium Revenue
48279,48279,Pro,Monthly,07-02-2024,27-10-2025,35,Cancelled,FALSE,Medium Revenue
48280,48280,Pro,Yearly,22-02-2022,25-06-2022,35,Paused,FALSE,Medium Revenue
48281,48281,Free,Yearly,04-05-2024,05-08-2024,0,Paused,FALSE,Free
48282,48282,Pro,Yearly,16-12-2022,12-02-2024,35,Paused,FALSE,Medium Revenue
48283,48283,Starter,Monthly,01-01-2023,22-01-2024,15,Paused,FALSE,Low Revenue
48284,48284,Pro,Monthly,26-07-2022,22-08-2023,35,Cancelled,TRUE,Medium Revenue
48285,48285,Enterprise,Monthly,11-05-2022,18-03-2024,99,Cancelled,TRUE,High Revenue
48286,48286,Pro,Yearly,09-01-2023,21-09-2024,35,Paused,FALSE,Medium Revenue
48287,48287,Enterprise,Yearly,11-02-2025,20-06-2026,99,Cancelled,FALSE,High Revenue
48288,48288,Free,Monthly,14-01-2024,07-11-2024,0,Cancelled,FALSE,Free
48289,48289,Starter,Monthly,05-09-2024,17-04-2026,15,Cancelled,TRUE,Low Revenue
48290,48290,Enterprise,Monthly,02-01-2023,16-07-2023,99,Paused,TRUE,High Revenue
48291,48291,Enterprise,Monthly,16-06-2022,08-04-2024,99,Paused,TRUE,High Revenue
48292,48292,Starter,Yearly,25-04-2024,10-01-2025,15,Paused,FALSE,Low Revenue
48293,48293,Pro,Monthly,15-05-2024,03-10-2024,35,Cancelled,TRUE,Medium Revenue
48294,48294,Pro,Yearly,21-11-2023,08-04-2025,35,Paused,FALSE,Medium Revenue
48295,48295,Starter,Yearly,18-04-2022,21-05-2022,15,Active,TRUE,Low Revenue
48296,48296,Pro,Yearly,23-10-2023,22-10-2024,35,Cancelled,FALSE,Medium Revenue
48297,48297,Pro,Monthly,12-10-2022,27-09-2023,35,Paused,TRUE,Medium Revenue
48298,48298,Free,Yearly,31-12-2023,02-04-2025,0,Cancelled,FALSE,Free
48299,48299,Free,Monthly,12-07-2024,12-03-2025,0,Cancelled,TRUE,Free
48300,48300,Pro,Yearly,24-07-2024,13-11-2025,35,Active,FALSE,Medium Revenue
48301,48301,Pro,Yearly,04-05-2023,24-06-2023,35,Active,TRUE,Medium Revenue
48302,48302,Starter,Yearly,29-12-2024,27-05-2026,15,Cancelled,TRUE,Low Revenue
48303,48303,Enterprise,Yearly,03-03-2024,20-09-2025,99,Paused,FALSE,High Revenue
48304,48304,Starter,Monthly,27-12-2023,31-03-2025,15,Active,FALSE,Low Revenue
48305,48305,Starter,Yearly,02-06-2024,20-09-2025,15,Cancelled,FALSE,Low Revenue
48306,48306,Starter,Yearly,05-10-2022,07-02-2023,15,Paused,FALSE,Low Revenue
48307,48307,Starter,Monthly,31-10-2022,12-10-2024,15,Paused,FALSE,Low Revenue
48308,48308,Pro,Monthly,03-01-2024,06-09-2024,35,Cancelled,TRUE,Medium Revenue
48309,48309,Enterprise,Yearly,23-08-2022,19-08-2024,99,Cancelled,FALSE,High Revenue
48310,48310,Pro,Monthly,01-11-2022,14-01-2024,35,Cancelled,FALSE,Medium Revenue
48311,48311,Starter,Yearly,21-01-2023,21-04-2023,15,Active,FALSE,Low Revenue
48312,48312,Free,Yearly,19-02-2025,12-11-2026,0,Paused,FALSE,Free
48313,48313,Starter,Yearly,09-12-2022,16-07-2023,15,Active,TRUE,Low Revenue
48314,48314,Pro,Yearly,26-09-2022,05-08-2024,35,Active,FALSE,Medium Revenue
48315,48315,Enterprise,Monthly,15-03-2025,16-10-2025,99,Paused,TRUE,High Revenue
48316,48316,Pro,Monthly,11-10-2022,07-05-2024,35,Paused,FALSE,Medium Revenue
48317,48317,Pro,Monthly,28-01-2024,08-12-2025,35,Cancelled,FALSE,Medium Revenue
48318,48318,Pro,Yearly,27-03-2024,08-10-2025,35,Paused,FALSE,Medium Revenue
48319,48319,Enterprise,Yearly,25-04-2023,05-10-2023,99,Cancelled,FALSE,High Revenue
48320,48320,Starter,Yearly,22-06-2023,24-10-2024,15,Active,TRUE,Low Revenue
48321,48321,Pro,Yearly,19-05-2024,22-01-2026,35,Active,FALSE,Medium Revenue
48322,48322,Starter,Yearly,02-11-2024,28-12-2025,15,Paused,TRUE,Low Revenue
48323,48323,Enterprise,Yearly,01-08-2022,09-09-2023,99,Active,FALSE,High Revenue
48324,48324,Pro,Yearly,01-12-2022,07-01-2024,35,Paused,TRUE,Medium Revenue
48325,48325,Starter,Yearly,30-08-2024,28-12-2025,15,Paused,FALSE,Low Revenue
48326,48326,Starter,Monthly,10-09-2024,07-07-2025,15,Cancelled,TRUE,Low Revenue
48327,48327,Pro,Monthly,12-07-2022,22-11-2022,35,Active,TRUE,Medium Revenue
48328,48328,Free,Monthly,15-09-2024,15-05-2025,0,Paused,TRUE,Free
48329,48329,Pro,Yearly,29-06-2022,06-06-2024,35,Paused,TRUE,Medium Revenue
48330,48330,Starter,Yearly,20-01-2022,16-10-2023,15,Active,FALSE,Low Revenue
48331,48331,Starter,Monthly,25-07-2022,24-02-2023,15,Active,FALSE,Low Revenue
48332,48332,Free,Yearly,14-03-2022,23-06-2022,0,Active,TRUE,Free
48333,48333,Pro,Yearly,15-08-2023,18-01-2024,35,Cancelled,FALSE,Medium Revenue
48334,48334,Starter,Yearly,25-02-2023,18-01-2025,15,Paused,FALSE,Low Revenue
48335,48335,Starter,Yearly,06-04-2023,04-08-2023,15,Paused,TRUE,Low Revenue
48336,48336,Pro,Monthly,28-03-2024,07-10-2025,35,Cancelled,TRUE,Medium Revenue
48337,48337,Free,Yearly,14-02-2025,05-05-2026,0,Cancelled,FALSE,Free
48338,48338,Pro,Yearly,08-01-2025,24-02-2026,35,Cancelled,FALSE,Medium Revenue
48339,48339,Pro,Monthly,26-03-2025,28-09-2026,35,Active,FALSE,Medium Revenue
48340,48340,Pro,Yearly,24-01-2022,23-09-2022,35,Active,TRUE,Medium Revenue
48341,48341,Pro,Monthly,24-08-2022,18-09-2023,35,Cancelled,FALSE,Medium Revenue
48342,48342,Pro,Monthly,19-02-2022,01-04-2023,35,Cancelled,FALSE,Medium Revenue
48343,48343,Starter,Monthly,09-09-2023,28-12-2024,15,Paused,TRUE,Low Revenue
48344,48344,Enterprise,Monthly,25-05-2024,07-08-2024,99,Paused,FALSE,High Revenue
48345,48345,Pro,Monthly,14-10-2022,10-01-2023,35,Paused,TRUE,Medium Revenue
48346,48346,Pro,Monthly,01-12-2023,05-09-2024,35,Cancelled,FALSE,Medium Revenue
48347,48347,Free,Yearly,04-09-2022,23-06-2023,0,Cancelled,FALSE,Free
48348,48348,Pro,Yearly,22-02-2022,23-07-2023,35,Active,TRUE,Medium Revenue
48349,48349,Pro,Yearly,10-02-2023,15-10-2023,35,Cancelled,TRUE,Medium Revenue
48350,48350,Pro,Monthly,22-07-2024,16-03-2026,35,Paused,TRUE,Medium Revenue
48351,48351,Free,Monthly,24-04-2023,05-03-2025,0,Paused,TRUE,Free
48352,48352,Pro,Yearly,26-01-2023,22-04-2024,35,Active,FALSE,Medium Revenue
48353,48353,Pro,Yearly,12-05-2023,12-11-2024,35,Cancelled,FALSE,Medium Revenue
48354,48354,Pro,Yearly,16-08-2024,19-12-2024,35,Paused,FALSE,Medium Revenue
48355,48355,Starter,Monthly,19-12-2024,11-08-2025,15,Cancelled,TRUE,Low Revenue
48356,48356,Starter,Yearly,18-12-2022,09-10-2023,15,Active,FALSE,Low Revenue
48357,48357,Enterprise,Yearly,21-10-2024,12-02-2025,99,Cancelled,FALSE,High Revenue
48358,48358,Pro,Monthly,31-05-2023,20-07-2024,35,Active,TRUE,Medium Revenue
48359,48359,Pro,Monthly,01-03-2025,16-11-2026,35,Cancelled,TRUE,Medium Revenue
48360,48360,Starter,Yearly,03-10-2022,04-01-2024,15,Paused,FALSE,Low Revenue
48361,48361,Pro,Monthly,08-11-2022,19-09-2023,35,Paused,FALSE,Medium Revenue
48362,48362,Enterprise,Yearly,06-10-2022,11-08-2023,99,Active,FALSE,High Revenue
48363,48363,Pro,Yearly,02-08-2024,27-07-2025,35,Active,TRUE,Medium Revenue
48364,48364,Pro,Yearly,15-01-2025,19-11-2025,35,Active,FALSE,Medium Revenue
48365,48365,Pro,Yearly,19-02-2022,12-07-2023,35,Paused,FALSE,Medium Revenue
48366,48366,Starter,Yearly,12-08-2022,10-06-2024,15,Active,FALSE,Low Revenue
48367,48367,Starter,Monthly,29-03-2022,18-03-2024,15,Active,TRUE,Low Revenue
48368,48368,Pro,Monthly,22-03-2022,24-11-2023,35,Paused,FALSE,Medium Revenue
48369,48369,Pro,Yearly,16-07-2022,19-09-2022,35,Paused,TRUE,Medium Revenue
48370,48370,Free,Yearly,24-12-2023,01-02-2024,0,Active,FALSE,Free
48371,48371,Free,Yearly,15-02-2023,29-01-2025,0,Paused,FALSE,Free
48372,48372,Starter,Monthly,27-12-2024,26-12-2026,15,Cancelled,FALSE,Low Revenue
48373,48373,Starter,Yearly,29-10-2024,22-07-2026,15,Active,TRUE,Low Revenue
48374,48374,Pro,Monthly,05-07-2022,22-03-2024,35,Paused,TRUE,Medium Revenue
48375,48375,Pro,Monthly,11-03-2022,26-11-2023,35,Active,FALSE,Medium Revenue
48376,48376,Free,Yearly,05-06-2022,15-06-2023,0,Active,TRUE,Free
48377,48377,Enterprise,Monthly,05-03-2023,13-11-2024,99,Cancelled,TRUE,High Revenue
48378,48378,Pro,Yearly,18-01-2023,18-09-2024,35,Paused,TRUE,Medium Revenue
48379,48379,Starter,Monthly,15-11-2022,20-01-2023,15,Active,FALSE,Low Revenue
48380,48380,Starter,Monthly,27-05-2023,02-05-2024,15,Paused,TRUE,Low Revenue
48381,48381,Starter,Monthly,14-09-2024,19-05-2026,15,Active,FALSE,Low Revenue
48382,48382,Free,Monthly,24-04-2022,11-07-2022,0,Cancelled,FALSE,Free
48383,48383,Pro,Monthly,04-02-2023,15-05-2024,35,Active,TRUE,Medium Revenue
48384,48384,Pro,Yearly,26-12-2023,14-03-2025,35,Active,FALSE,Medium Revenue
48385,48385,Starter,Monthly,19-05-2024,12-09-2025,15,Paused,FALSE,Low Revenue
48386,48386,Free,Yearly,22-05-2024,31-10-2025,0,Cancelled,TRUE,Free
48387,48387,Free,Yearly,12-03-2023,09-06-2024,0,Paused,FALSE,Free
48388,48388,Pro,Yearly,12-04-2024,04-03-2026,35,Paused,TRUE,Medium Revenue
48389,48389,Starter,Monthly,28-05-2023,23-08-2023,15,Cancelled,TRUE,Low Revenue
48390,48390,Starter,Monthly,05-02-2024,22-04-2024,15,Paused,FALSE,Low Revenue
48391,48391,Pro,Monthly,04-11-2024,17-08-2026,35,Paused,TRUE,Medium Revenue
48392,48392,Pro,Yearly,31-07-2024,18-10-2025,35,Active,FALSE,Medium Revenue
48393,48393,Enterprise,Yearly,01-06-2023,11-11-2024,99,Cancelled,TRUE,High Revenue
48394,48394,Pro,Monthly,14-05-2023,08-02-2024,35,Cancelled,FALSE,Medium Revenue
48395,48395,Pro,Yearly,29-12-2024,21-06-2025,35,Paused,FALSE,Medium Revenue
48396,48396,Pro,Monthly,30-06-2023,20-02-2025,35,Cancelled,TRUE,Medium Revenue
48397,48397,Pro,Yearly,23-11-2024,19-09-2025,35,Active,TRUE,Medium Revenue
48398,48398,Free,Yearly,23-04-2023,14-08-2024,0,Cancelled,TRUE,Free
48399,48399,Starter,Yearly,05-11-2023,19-06-2025,15,Active,FALSE,Low Revenue
48400,48400,Free,Monthly,22-10-2024,12-04-2026,0,Paused,FALSE,Free
48401,48401,Free,Monthly,20-08-2022,30-07-2023,0,Paused,TRUE,Free
48402,48402,Pro,Monthly,16-10-2022,30-05-2024,35,Active,TRUE,Medium Revenue
48403,48403,Starter,Yearly,04-01-2023,18-03-2023,15,Cancelled,TRUE,Low Revenue
48404,48404,Starter,Monthly,16-06-2024,25-10-2025,15,Active,FALSE,Low Revenue
48405,48405,Pro,Yearly,04-06-2024,07-05-2025,35,Paused,FALSE,Medium Revenue
48406,48406,Pro,Yearly,20-04-2022,11-11-2023,35,Paused,TRUE,Medium Revenue
48407,48407,Free,Monthly,06-05-2023,10-09-2023,0,Cancelled,FALSE,Free
48408,48408,Starter,Monthly,09-08-2022,21-10-2022,15,Cancelled,FALSE,Low Revenue
48409,48409,Starter,Monthly,05-06-2023,25-08-2024,15,Cancelled,TRUE,Low Revenue
48410,48410,Pro,Yearly,06-03-2024,21-12-2025,35,Paused,TRUE,Medium Revenue
48411,48411,Starter,Yearly,23-03-2025,11-01-2027,15,Active,TRUE,Low Revenue
