churn_id,customer_id,churn_date,churn_reason,competitor_name,last_active_days
12518,12966,2022-03-04,Poor Experience,ClickUp,90
12519,47040,2022-01-04,Switched Competitor,Notion,18
12520,45688,2023-07-25,High Pricing,Monday.com,91
12521,27883,2022-07-06,Low Usage,Slack,45
12522,41307,2025-01-16,Poor Experience,Monday.com,16
12523,413,2024-04-14,Poor Experience,Notion,90
12524,43464,2023-05-29,Low Usage,Asana,13
12525,25919,2022-07-16,High Pricing,Asana,15
12526,38113,2023-04-14,Low Usage,ClickUp,8
12527,24785,2025-01-21,Poor Experience,Monday.com,85
12528,28343,2022-01-03,Technical Issues,Slack,113
12529,12879,2022-03-07,Low Usage,Slack,81
12530,47606,2022-12-10,Switched Competitor,Asana,32
12531,1291,2024-11-01,Low Usage,Notion,118
12532,14812,2024-10-01,High Pricing,Notion,107
12533,2670,2022-11-28,High Pricing,Monday.com,35
12534,30366,2022-02-10,Technical Issues,Notion,55
12535,40455,2023-10-04,Technical Issues,Monday.com,93
12536,4131,2023-09-11,Poor Experience,ClickUp,47
12537,39004,2025-03-06,Technical Issues,Slack,117
12538,28560,2022-04-25,Switched Competitor,Asana,72
12539,36288,2023-08-28,High Pricing,Monday.com,97
12540,21556,2023-05-28,High Pricing,Asana,92
12541,39128,2023-10-20,Technical Issues,ClickUp,106
12542,13891,2022-11-26,Low Usage,Monday.com,4
12543,15674,2024-01-08,Switched Competitor,Monday.com,61
12544,42472,2023-08-14,High Pricing,Notion,21
12545,25465,2024-03-26,High Pricing,Monday.com,11
12546,4228,2024-10-07,Poor Experience,Notion,1
12547,3831,2022-02-23,High Pricing,ClickUp,19
12548,19565,2022-09-07,High Pricing,ClickUp,5
12549,6334,2024-09-22,Missing Features,Notion,27
12550,17819,2023-11-21,Missing Features,Notion,61
12551,1582,2025-02-12,Switched Competitor,Monday.com,116
12552,45150,2023-07-03,Missing Features,Notion,53
12553,43360,2022-02-28,High Pricing,Monday.com,66
12554,664,2024-07-18,Missing Features,ClickUp,94
12555,1081,2022-11-27,Missing Features,Monday.com,89
12556,44177,2022-09-10,Missing Features,Notion,37
12557,31546,2023-12-02,Technical Issues,ClickUp,58
12558,31608,2023-09-03,Missing Features,Asana,112
12559,6446,2023-02-23,Poor Experience,Monday.com,85
12560,10732,2025-01-10,Technical Issues,Notion,27
12561,25323,2024-09-01,Technical Issues,Notion,85
12562,49061,2022-12-06,Missing Features,Monday.com,55
12563,35165,2024-04-04,Poor Experience,Slack,4
12564,39824,2023-03-24,High Pricing,Slack,27
12565,43531,2022-06-15,Missing Features,Notion,57
12566,9839,2022-02-20,Missing Features,Monday.com,62
12567,23800,2024-11-21,Switched Competitor,Monday.com,21
12568,42941,2022-09-12,Low Usage,Slack,23
12569,537,2022-10-12,Low Usage,ClickUp,16
12570,41654,2024-05-21,Technical Issues,Notion,33
12571,5145,2022-11-28,Low Usage,ClickUp,7
12572,29643,2023-12-29,Low Usage,Asana,101
12573,24476,2023-05-08,Missing Features,Monday.com,38
12574,18522,2023-02-15,High Pricing,Slack,42
12575,14030,2022-01-03,Low Usage,Monday.com,70
12576,35091,2023-12-03,Switched Competitor,Slack,107
12577,42935,2024-10-24,Low Usage,Asana,31
12578,35522,2022-03-31,Poor Experience,Notion,1
12579,10969,2022-10-25,Missing Features,ClickUp,43
12580,39936,2024-01-28,Technical Issues,Notion,100
12581,11122,2022-04-26,High Pricing,Monday.com,29
12582,12337,2022-04-12,Switched Competitor,ClickUp,33
12583,45528,2025-02-03,Poor Experience,ClickUp,74
12584,32760,2023-07-15,Missing Features,ClickUp,82
12585,13832,2023-03-26,Missing Features,ClickUp,75
12586,38473,2023-09-10,Low Usage,ClickUp,19
12587,15935,2024-12-14,Low Usage,Monday.com,44
12588,39655,2023-06-19,High Pricing,Asana,108
12589,1133,2022-11-17,Missing Features,Notion,104
12590,39007,2023-10-20,Poor Experience,Monday.com,6
12591,46031,2022-09-08,Switched Competitor,Asana,26
12592,20863,2023-11-03,High Pricing,Notion,105
12593,41909,2023-01-04,Technical Issues,Notion,117
12594,15028,2024-03-13,Missing Features,Notion,12
12595,18197,2022-04-01,Low Usage,ClickUp,12
12596,64,2024-09-29,High Pricing,Notion,117
12597,42752,2022-08-22,Poor Experience,Notion,42
12598,8208,2023-05-29,Technical Issues,Notion,78
12599,16636,2023-01-16,Poor Experience,Notion,25
12600,33369,2025-02-24,Low Usage,ClickUp,37
12601,19493,2023-07-23,Low Usage,Asana,110
12602,6361,2022-11-06,Technical Issues,Slack,73
12603,47751,2025-02-27,Switched Competitor,Asana,44
12604,8936,2024-10-21,Switched Competitor,Asana,22
12605,44612,2023-12-29,Switched Competitor,Notion,86
12606,10993,2023-04-06,Technical Issues,Asana,45
12607,44480,2023-03-22,Low Usage,Notion,76
12608,8186,2023-03-25,High Pricing,Slack,77
12609,11913,2023-03-26,Low Usage,Asana,72
12610,44433,2024-04-15,Missing Features,ClickUp,31
12611,11455,2023-09-15,Low Usage,Asana,112
12612,34554,2024-12-06,Technical Issues,Asana,56
12613,37281,2024-07-31,Poor Experience,Asana,51
12614,49392,2022-06-13,Technical Issues,Monday.com,17
12615,22456,2024-11-22,Poor Experience,Slack,45
12616,34242,2024-11-17,Technical Issues,Asana,63
12617,4196,2023-02-15,Switched Competitor,Monday.com,41
12618,35262,2023-02-20,Missing Features,Monday.com,36
12619,18751,2022-11-13,Missing Features,Notion,17
12620,24523,2023-03-17,Missing Features,Asana,89
12621,5092,2024-01-09,Technical Issues,ClickUp,94
12622,4012,2022-08-16,Switched Competitor,ClickUp,82
12623,37478,2023-02-09,Low Usage,Monday.com,46
12624,32228,2023-11-01,Poor Experience,Asana,86
12625,49949,2022-07-16,Poor Experience,Asana,1
12626,49734,2025-02-01,High Pricing,Monday.com,102
12627,33429,2025-04-09,Switched Competitor,Notion,53
12628,22701,2024-08-24,Technical Issues,Notion,118
12629,9181,2022-01-22,Low Usage,Asana,112
12630,6162,2025-03-15,Technical Issues,Monday.com,48
12631,15574,2023-02-25,Poor Experience,Notion,101
12632,45179,2022-04-27,Technical Issues,ClickUp,70
12633,48902,2024-04-26,Low Usage,Slack,57
12634,15970,2023-10-29,Missing Features,ClickUp,15
12635,38315,2022-08-11,Missing Features,Asana,62
12636,46298,2022-08-11,Technical Issues,ClickUp,95
12637,46911,2024-03-08,Poor Experience,ClickUp,82
12638,21907,2024-08-10,Low Usage,Notion,60
12639,12306,2024-09-18,Switched Competitor,Slack,28
12640,44440,2023-05-17,Poor Experience,Slack,9
12641,29894,2022-03-27,Poor Experience,Asana,10
12642,4384,2022-11-25,Switched Competitor,ClickUp,14
12643,11927,2024-02-20,Missing Features,Asana,1
12644,5713,2025-02-08,Switched Competitor,Monday.com,110
12645,7805,2022-07-17,Poor Experience,ClickUp,49
12646,3221,2022-04-22,Low Usage,Slack,78
12647,14719,2024-10-29,High Pricing,Slack,37
12648,49256,2023-07-01,High Pricing,ClickUp,53
12649,48103,2023-10-09,High Pricing,Asana,69
12650,22014,2025-02-24,Technical Issues,Asana,19
12651,13983,2024-09-14,Poor Experience,Asana,91
12652,10245,2022-03-15,Switched Competitor,Slack,76
12653,46133,2023-01-14,Technical Issues,ClickUp,67
12654,1259,2024-02-29,Poor Experience,Slack,112
12655,27812,2022-07-09,Technical Issues,Slack,89
12656,36606,2022-10-02,High Pricing,ClickUp,73
12657,47949,2023-12-07,Switched Competitor,Notion,24
12658,514,2022-05-31,Technical Issues,Asana,117
12659,37040,2024-12-01,Technical Issues,Monday.com,102
12660,33610,2022-08-05,Poor Experience,Monday.com,22
12661,3995,2024-02-01,Poor Experience,Notion,18
12662,27027,2024-12-29,High Pricing,Notion,105
12663,27555,2023-11-18,Poor Experience,ClickUp,101
12664,6835,2025-04-01,Poor Experience,Asana,94
12665,17798,2023-07-21,Low Usage,Asana,32
12666,10481,2022-03-30,Missing Features,Monday.com,28
12667,2469,2025-01-11,High Pricing,Asana,91
12668,12220,2022-01-11,Missing Features,Slack,12
12669,47511,2022-07-20,Technical Issues,Asana,67
12670,23083,2023-04-29,Switched Competitor,Slack,101
12671,46063,2024-01-19,High Pricing,Asana,20
12672,31597,2024-02-25,Technical Issues,ClickUp,90
12673,38470,2023-03-08,Technical Issues,Asana,84
12674,11095,2022-09-04,Switched Competitor,Asana,57
12675,49622,2023-04-11,Switched Competitor,Monday.com,91
12676,16328,2022-02-23,Poor Experience,Slack,100
12677,8951,2022-01-10,Switched Competitor,ClickUp,111
12678,25927,2022-01-30,High Pricing,Slack,66
12679,26416,2025-03-05,Switched Competitor,ClickUp,63
12680,40246,2023-07-03,High Pricing,Slack,30
12681,10157,2025-01-22,Switched Competitor,Notion,95
12682,32603,2024-09-03,Low Usage,Monday.com,118
12683,42755,2023-06-08,Technical Issues,Asana,103
12684,40375,2024-08-31,Technical Issues,Slack,95
12685,6058,2022-07-09,Low Usage,Slack,40
12686,9051,2022-06-05,Missing Features,Asana,9
12687,47565,2023-06-03,Low Usage,Slack,79
12688,12441,2023-02-20,Missing Features,ClickUp,21
12689,35289,2022-08-30,Technical Issues,Notion,59
12690,35181,2023-08-29,Technical Issues,Asana,48
12691,8778,2024-09-25,High Pricing,ClickUp,16
12692,25864,2024-02-10,Poor Experience,Asana,17
12693,40181,2023-10-23,Missing Features,Monday.com,54
12694,22143,2022-03-15,Missing Features,Monday.com,97
12695,49703,2024-11-06,High Pricing,Notion,17
12696,12596,2024-07-26,Technical Issues,Monday.com,53
12697,46534,2023-07-11,Missing Features,Asana,79
12698,19977,2022-07-11,Technical Issues,Slack,92
12699,14959,2024-05-05,Missing Features,Notion,82
12700,32698,2022-07-15,High Pricing,ClickUp,9
12701,3332,2022-09-05,Switched Competitor,Slack,65
12702,42860,2024-10-09,Technical Issues,Asana,77
12703,38663,2022-05-20,Low Usage,Asana,112
12704,10986,2023-04-09,Technical Issues,Monday.com,76
12705,31091,2022-08-19,Poor Experience,Notion,83
12706,34659,2023-03-16,Poor Experience,Asana,4
12707,19578,2022-06-16,Missing Features,Monday.com,91
12708,23409,2023-07-14,Switched Competitor,Asana,37
12709,49943,2023-09-08,Low Usage,Asana,28
12710,289,2024-02-14,Poor Experience,Monday.com,42
12711,14213,2023-04-13,Technical Issues,Asana,5
12712,20711,2022-08-15,Missing Features,Monday.com,14
12713,933,2023-07-03,Switched Competitor,Monday.com,17
12714,6458,2022-02-07,Poor Experience,ClickUp,42
12715,10537,2024-02-01,Missing Features,Monday.com,75
12716,17566,2023-11-30,Poor Experience,Monday.com,28
12717,9250,2022-11-05,Switched Competitor,Monday.com,92
12718,36547,2024-05-21,High Pricing,Notion,86
12719,14416,2023-10-11,Low Usage,ClickUp,17
12720,41201,2022-07-01,High Pricing,Notion,101
12721,26504,2023-09-03,Poor Experience,Notion,92
12722,753,2024-10-11,Poor Experience,Notion,100
12723,8545,2022-08-06,Switched Competitor,Slack,48
12724,21572,2022-06-30,Switched Competitor,ClickUp,62
12725,25826,2024-08-30,Poor Experience,Asana,117
12726,3809,2024-10-27,Switched Competitor,Monday.com,80
12727,6402,2023-04-15,Poor Experience,ClickUp,8
12728,44127,2025-03-13,High Pricing,Notion,56
12729,12485,2022-01-05,High Pricing,ClickUp,76
12730,8123,2024-08-19,Low Usage,ClickUp,8
12731,40727,2024-06-17,Missing Features,Asana,7
12732,15185,2023-04-06,Technical Issues,ClickUp,73
12733,34387,2023-06-02,High Pricing,Notion,77
12734,22870,2022-01-02,Poor Experience,ClickUp,30
12735,17547,2024-03-12,High Pricing,Monday.com,71
12736,4176,2022-11-08,Poor Experience,Monday.com,11
12737,30040,2023-10-27,Low Usage,Asana,11
12738,21295,2024-07-02,Low Usage,ClickUp,9
12739,5493,2023-11-16,Technical Issues,Asana,63
12740,37328,2025-01-03,High Pricing,Monday.com,4
12741,13890,2024-02-26,Missing Features,Asana,51
12742,7569,2022-06-19,Technical Issues,Asana,45
12743,8969,2022-09-09,Missing Features,ClickUp,34
12744,10908,2022-07-13,Switched Competitor,Slack,90
12745,43310,2022-02-23,Poor Experience,Notion,31
12746,18090,2024-09-25,Technical Issues,Slack,18
12747,44689,2023-06-18,Missing Features,Notion,25
12748,7991,2024-08-30,Poor Experience,Asana,93
12749,30534,2023-09-13,High Pricing,ClickUp,94
12750,19905,2023-07-07,Missing Features,ClickUp,118
12751,38280,2022-02-04,Technical Issues,Notion,112
12752,25208,2023-03-03,Switched Competitor,Asana,87
12753,34602,2024-11-06,Technical Issues,Asana,69
12754,47869,2024-12-20,Technical Issues,Slack,119
12755,33009,2022-02-13,Poor Experience,Slack,11
12756,5051,2024-03-29,Technical Issues,Asana,31
12757,42012,2025-01-11,Low Usage,Notion,6
12758,46384,2024-03-29,High Pricing,ClickUp,4
12759,38430,2022-04-01,Switched Competitor,ClickUp,99
12760,10354,2022-09-21,Missing Features,Notion,68
12761,25663,2023-04-06,Missing Features,Monday.com,42
12762,38294,2024-06-18,Missing Features,Asana,92
12763,5725,2023-11-01,Switched Competitor,Notion,42
12764,24166,2024-10-13,Switched Competitor,ClickUp,9
12765,38916,2024-12-30,Poor Experience,Asana,51
12766,38657,2022-01-07,High Pricing,Slack,14
12767,39353,2022-08-06,Missing Features,Notion,23
12768,30719,2024-10-18,Switched Competitor,Slack,6
12769,5012,2024-04-28,Poor Experience,Notion,74
12770,27640,2022-04-17,Missing Features,Slack,90
12771,17429,2023-10-28,High Pricing,Asana,108
12772,46960,2023-10-12,Switched Competitor,ClickUp,6
12773,37671,2024-07-04,Poor Experience,Notion,49
12774,40134,2022-09-08,High Pricing,Slack,53
12775,15400,2024-10-06,Low Usage,Monday.com,79
12776,44100,2023-04-07,Missing Features,Slack,106
12777,27423,2024-06-27,Missing Features,Asana,92
12778,22236,2022-04-08,Missing Features,Notion,109
12779,20908,2024-12-21,Technical Issues,Slack,99
12780,6402,2022-02-21,Missing Features,Slack,19
12781,39935,2025-03-23,Missing Features,Notion,53
12782,31529,2022-09-16,High Pricing,Notion,103
12783,27427,2024-10-21,High Pricing,Slack,77
12784,10727,2022-11-29,Low Usage,ClickUp,100
12785,46230,2022-08-27,Poor Experience,Slack,38
12786,3732,2022-02-13,Technical Issues,Notion,76
12787,29993,2022-08-11,Poor Experience,ClickUp,111
12788,37856,2024-07-13,High Pricing,Asana,9
12789,2078,2022-02-11,High Pricing,Asana,66
12790,23145,2023-11-21,Low Usage,Asana,90
12791,24557,2023-08-12,Technical Issues,Asana,103
12792,42283,2022-08-09,Technical Issues,Monday.com,71
12793,32625,2023-09-17,Technical Issues,Asana,117
12794,22366,2023-12-28,Low Usage,ClickUp,17
12795,22867,2023-10-27,Poor Experience,Monday.com,104
12796,6180,2022-08-16,Switched Competitor,Slack,94
12797,20605,2023-03-02,Technical Issues,Slack,81
12798,49596,2024-01-31,High Pricing,Notion,33
12799,40372,2024-03-22,Switched Competitor,Asana,83
12800,22344,2022-02-08,Switched Competitor,ClickUp,76
12801,16995,2022-06-15,Poor Experience,Asana,94
12802,10496,2024-11-11,High Pricing,Slack,23
12803,2145,2022-02-09,Missing Features,Monday.com,5
12804,803,2023-05-27,Poor Experience,Notion,22
12805,5969,2022-08-09,Poor Experience,Slack,9
12806,15079,2025-04-10,Missing Features,Asana,54
12807,34451,2022-05-29,Low Usage,Slack,87
12808,29224,2022-06-03,Poor Experience,Notion,108
12809,7186,2024-04-26,Missing Features,ClickUp,8
12810,38447,2022-04-12,Technical Issues,Notion,52
12811,28734,2024-06-01,Technical Issues,Notion,63
12812,9534,2024-11-28,Missing Features,Asana,79
12813,27328,2023-09-18,Missing Features,Monday.com,110
12814,30456,2023-01-29,Switched Competitor,ClickUp,37
12815,17556,2022-12-17,Low Usage,Monday.com,3
12816,7179,2025-02-16,Technical Issues,Asana,112
12817,12387,2023-09-19,Technical Issues,Asana,66
12818,32551,2023-10-28,High Pricing,Monday.com,80
12819,22636,2022-01-29,Missing Features,Notion,70
12820,14067,2025-04-13,Missing Features,Slack,113
12821,14904,2024-08-03,Missing Features,Slack,85
12822,3344,2023-03-18,Poor Experience,ClickUp,88
12823,32974,2022-05-27,High Pricing,Monday.com,108
12824,22365,2022-11-24,Poor Experience,Notion,4
12825,18738,2023-12-24,High Pricing,ClickUp,118
12826,39148,2022-09-22,Low Usage,Asana,77
12827,41360,2024-01-31,Missing Features,Notion,50
12828,32955,2024-03-22,Low Usage,Monday.com,97
12829,1242,2023-10-22,Technical Issues,Monday.com,118
12830,17034,2023-11-12,Technical Issues,Notion,40
12831,9317,2023-07-29,Poor Experience,Notion,17
12832,7353,2023-12-12,Poor Experience,ClickUp,8
12833,13472,2025-03-26,Switched Competitor,ClickUp,30
12834,8237,2024-08-17,Low Usage,Slack,2
12835,42510,2022-06-28,Switched Competitor,Slack,49
12836,36534,2022-03-15,Missing Features,Monday.com,2
12837,40496,2023-04-30,High Pricing,ClickUp,84
12838,18276,2023-03-31,Technical Issues,Asana,48
12839,30416,2024-07-15,Poor Experience,Monday.com,53
12840,13297,2022-11-13,Low Usage,Asana,79
12841,48572,2024-01-30,Low Usage,Notion,104
12842,43173,2022-08-18,Technical Issues,Monday.com,28
12843,16463,2024-06-21,Technical Issues,Asana,89
12844,3510,2024-02-05,Low Usage,ClickUp,116
12845,24295,2023-11-06,Poor Experience,Asana,115
12846,26926,2024-02-16,High Pricing,Slack,47
12847,26712,2022-06-04,High Pricing,Slack,23
12848,4859,2024-11-02,Low Usage,ClickUp,28
12849,12947,2022-10-21,High Pricing,Monday.com,24
12850,22669,2024-05-19,Technical Issues,Slack,119
12851,17817,2023-08-18,Missing Features,Slack,59
12852,19861,2022-09-13,Poor Experience,Monday.com,108
12853,20915,2024-09-23,High Pricing,Asana,67
12854,15572,2023-06-28,High Pricing,Asana,100
12855,8738,2022-03-17,Switched Competitor,Monday.com,67
12856,31739,2022-03-13,High Pricing,Slack,45
12857,43089,2024-02-09,Technical Issues,Slack,58
12858,20225,2023-01-23,Technical Issues,Monday.com,24
12859,2798,2023-02-04,Poor Experience,ClickUp,19
12860,10782,2022-07-07,Missing Features,Asana,50
12861,12502,2023-10-12,Switched Competitor,ClickUp,13
12862,34817,2022-07-30,Technical Issues,Slack,71
12863,11833,2022-04-24,Poor Experience,Asana,21
12864,43549,2024-02-27,High Pricing,Slack,52
12865,41817,2022-10-26,Switched Competitor,ClickUp,90
12866,42922,2023-03-20,Missing Features,ClickUp,102
12867,41057,2023-03-21,High Pricing,Slack,61
12868,19736,2022-10-01,High Pricing,Asana,92
12869,33786,2023-12-20,Technical Issues,Slack,90
12870,38551,2023-10-08,Technical Issues,Asana,96
12871,32332,2023-11-14,Missing Features,ClickUp,103
12872,25468,2023-09-29,Switched Competitor,ClickUp,71
12873,10681,2023-12-13,Poor Experience,Notion,21
12874,40522,2022-09-02,High Pricing,ClickUp,68
12875,28909,2022-01-31,Poor Experience,Monday.com,44
12876,34833,2023-09-30,Technical Issues,Slack,61
12877,32776,2022-10-17,Switched Competitor,Monday.com,93
12878,21337,2024-07-05,Technical Issues,Asana,34
12879,6261,2022-08-24,High Pricing,Slack,109
12880,36680,2024-04-25,Poor Experience,Asana,1
12881,4014,2024-06-28,Technical Issues,Slack,16
12882,11699,2024-02-18,Switched Competitor,ClickUp,61
12883,8948,2022-03-28,Technical Issues,ClickUp,66
12884,15816,2022-06-20,Switched Competitor,Slack,32
12885,13959,2022-10-09,Switched Competitor,ClickUp,6
12886,7956,2024-11-20,Switched Competitor,Monday.com,84
12887,12212,2022-09-01,Switched Competitor,Slack,12
12888,25169,2024-11-19,Missing Features,ClickUp,64
12889,13827,2023-06-15,Technical Issues,Notion,3
12890,44038,2022-12-10,High Pricing,Asana,15
12891,47391,2023-04-30,Missing Features,ClickUp,41
12892,15942,2022-02-21,Technical Issues,Asana,63
12893,17861,2022-09-01,Technical Issues,Monday.com,95
12894,47934,2025-03-29,High Pricing,Asana,63
12895,47588,2023-07-30,Poor Experience,ClickUp,14
12896,49741,2024-07-19,Switched Competitor,Monday.com,35
12897,3268,2023-01-28,Poor Experience,Monday.com,94
12898,37921,2025-02-16,Switched Competitor,Asana,29
12899,20868,2025-04-14,High Pricing,ClickUp,31
12900,27444,2023-02-02,Poor Experience,Slack,106
12901,15094,2022-03-11,Switched Competitor,Slack,68
12902,29399,2022-04-19,Switched Competitor,Slack,2
12903,11936,2022-08-07,High Pricing,Monday.com,92
12904,37928,2022-06-28,High Pricing,Slack,20
12905,31752,2025-02-21,Switched Competitor,Notion,91
12906,2006,2024-05-01,Switched Competitor,ClickUp,44
12907,44721,2025-02-05,High Pricing,Notion,87
12908,20478,2022-05-28,Low Usage,Monday.com,84
12909,8457,2022-10-31,Technical Issues,Monday.com,43
12910,45423,2024-09-15,High Pricing,Asana,67
12911,25754,2023-05-18,Technical Issues,ClickUp,113
12912,44651,2024-11-18,Missing Features,Monday.com,102
12913,29549,2024-07-23,Technical Issues,Monday.com,35
12914,33411,2025-03-09,Switched Competitor,Notion,105
12915,35200,2023-02-17,High Pricing,Slack,50
12916,12214,2025-03-18,Switched Competitor,ClickUp,33
12917,39381,2024-02-26,Switched Competitor,Notion,37
12918,26079,2023-11-18,Missing Features,Slack,36
12919,26814,2024-07-18,High Pricing,ClickUp,102
12920,19072,2022-06-12,High Pricing,Slack,87
12921,21294,2023-09-20,Low Usage,ClickUp,72
12922,20577,2022-11-15,High Pricing,Asana,1
12923,16926,2022-06-18,High Pricing,Slack,35
12924,1939,2023-02-27,High Pricing,ClickUp,61
12925,39718,2025-01-23,High Pricing,Slack,107
12926,2744,2023-10-02,Missing Features,ClickUp,37
12927,18807,2022-06-15,Low Usage,Notion,93
12928,34526,2023-10-09,Low Usage,ClickUp,24
12929,41230,2024-01-06,Low Usage,Slack,28
12930,37425,2023-12-12,Low Usage,Slack,81
12931,45378,2023-06-23,Low Usage,Asana,64
12932,8092,2025-02-05,High Pricing,Notion,14
12933,47076,2023-04-01,Missing Features,ClickUp,69
12934,13324,2025-01-22,High Pricing,Monday.com,99
12935,45172,2024-10-16,High Pricing,Slack,4
12936,4669,2022-01-25,High Pricing,Notion,25
12937,5870,2024-06-26,Switched Competitor,Monday.com,115
12938,48486,2023-01-27,High Pricing,Notion,21
12939,47142,2023-05-10,High Pricing,Slack,6
12940,38698,2024-06-19,Poor Experience,ClickUp,101
12941,40854,2024-12-09,Switched Competitor,Monday.com,40
12942,21361,2025-01-09,Poor Experience,ClickUp,14
12943,45704,2022-05-08,High Pricing,Slack,1
12944,33503,2022-01-28,Low Usage,Notion,2
12945,45741,2023-06-22,Low Usage,Notion,76
12946,16639,2022-06-02,Poor Experience,ClickUp,85
12947,16523,2024-01-27,Poor Experience,Notion,82
12948,26465,2023-01-14,High Pricing,Notion,69
12949,30466,2024-04-06,Missing Features,Notion,83
12950,39865,2023-01-29,Technical Issues,Slack,24
12951,44559,2023-01-25,Switched Competitor,ClickUp,31
12952,46501,2022-11-15,Technical Issues,Slack,22
12953,24438,2024-03-13,Technical Issues,ClickUp,47
12954,11978,2022-09-21,Switched Competitor,ClickUp,61
12955,9174,2022-07-17,Poor Experience,Slack,42
12956,28926,2024-07-15,Poor Experience,Monday.com,79
12957,15476,2023-06-05,Low Usage,Monday.com,72
12958,25184,2022-10-30,Low Usage,Notion,43
12959,16816,2022-12-18,Switched Competitor,ClickUp,44
12960,7740,2024-07-09,High Pricing,ClickUp,117
12961,1733,2025-03-13,Low Usage,Monday.com,34
12962,8862,2022-06-16,Missing Features,ClickUp,57
12963,15175,2024-12-28,Switched Competitor,Monday.com,18
12964,16682,2022-12-18,Low Usage,Asana,13
12965,4827,2022-02-08,Switched Competitor,Slack,19
12966,38322,2022-04-07,Poor Experience,Monday.com,55
12967,6619,2025-03-03,Switched Competitor,Monday.com,35
12968,12481,2023-08-25,High Pricing,Slack,95
12969,30470,2024-08-28,Missing Features,Notion,33
12970,34982,2023-03-13,Poor Experience,Monday.com,97
12971,19814,2024-07-28,Technical Issues,Slack,73
12972,5585,2024-06-10,Missing Features,Notion,5
12973,2189,2025-03-25,High Pricing,ClickUp,38
12974,3038,2023-01-01,Switched Competitor,ClickUp,44
12975,27453,2024-04-18,Poor Experience,Asana,56
12976,14140,2024-02-03,High Pricing,ClickUp,101
12977,42150,2023-03-29,Missing Features,ClickUp,105
12978,7712,2024-01-08,Missing Features,Slack,71
12979,15171,2022-06-28,Technical Issues,Notion,63
12980,29040,2025-01-05,Poor Experience,Monday.com,31
12981,14643,2025-03-16,Switched Competitor,Asana,7
12982,23564,2023-09-01,Missing Features,Notion,18
12983,14738,2024-08-17,Switched Competitor,Asana,45
12984,27734,2022-06-13,Low Usage,Monday.com,68
12985,16958,2024-02-08,Switched Competitor,Slack,34
12986,13120,2025-01-23,Poor Experience,Notion,66
12987,17607,2025-04-15,Poor Experience,ClickUp,60
12988,47466,2023-03-17,Switched Competitor,Notion,21
12989,21871,2023-05-24,Low Usage,Asana,78
12990,38288,2022-05-14,Poor Experience,Notion,107
12991,12123,2023-08-15,Missing Features,Notion,17
12992,21210,2022-10-28,Missing Features,Slack,37
12993,19439,2022-01-12,Missing Features,ClickUp,70
12994,6542,2022-05-19,Missing Features,Slack,58
12995,17782,2024-08-03,Technical Issues,ClickUp,94
12996,39648,2023-05-25,Technical Issues,ClickUp,28
12997,35826,2024-11-18,Poor Experience,Slack,7
12998,8943,2022-01-10,Low Usage,Slack,68
12999,3954,2023-04-27,Missing Features,Notion,112
13000,10998,2022-11-07,High Pricing,Notion,108
13001,16655,2025-02-12,Poor Experience,Slack,45
13002,8884,2023-08-27,Switched Competitor,Asana,114
13003,29663,2022-01-25,Switched Competitor,Notion,96
13004,29600,2022-11-10,Poor Experience,Notion,106
13005,2478,2023-06-12,Low Usage,Notion,30
13006,35060,2023-03-07,Low Usage,ClickUp,111
13007,594,2023-03-01,Missing Features,Monday.com,93
13008,21254,2024-10-14,High Pricing,Asana,22
13009,39141,2025-01-15,Technical Issues,Monday.com,96
13010,33898,2024-10-04,Missing Features,ClickUp,96
13011,6812,2022-06-17,Poor Experience,Asana,104
13012,29744,2022-07-12,High Pricing,Monday.com,118
13013,17154,2023-03-31,Missing Features,ClickUp,32
13014,31571,2023-04-05,Low Usage,Slack,76
13015,32712,2025-04-03,Poor Experience,ClickUp,111
13016,26101,2024-10-17,Technical Issues,Monday.com,17
13017,14251,2025-02-11,Missing Features,Asana,24
13018,16830,2024-04-21,Poor Experience,Asana,74
13019,3193,2024-12-21,High Pricing,Notion,16
13020,32732,2024-03-09,Technical Issues,Asana,49
13021,32160,2023-09-14,High Pricing,Slack,69
13022,16811,2023-09-23,Low Usage,Notion,55
13023,35173,2022-04-23,High Pricing,Asana,70
13024,11909,2022-01-24,Technical Issues,Slack,93
13025,24086,2023-01-28,Missing Features,Slack,23
13026,34854,2024-04-20,Poor Experience,Slack,64
13027,24254,2025-02-11,Low Usage,Notion,103
13028,44317,2023-07-11,Low Usage,ClickUp,29
13029,42159,2024-02-14,Switched Competitor,Slack,56
13030,9488,2022-02-28,Switched Competitor,ClickUp,55
13031,26590,2022-08-30,Missing Features,Asana,79
13032,20482,2023-02-11,Switched Competitor,Asana,37
13033,30367,2025-03-30,Poor Experience,Monday.com,58
13034,6837,2025-01-05,Switched Competitor,Monday.com,45
13035,15372,2022-12-22,High Pricing,Notion,46
13036,28791,2022-09-14,Missing Features,Asana,10
13037,5989,2022-11-19,Switched Competitor,Slack,1
13038,43796,2023-08-13,Low Usage,Asana,49
13039,14823,2023-12-28,Technical Issues,ClickUp,3
13040,18069,2024-04-01,Low Usage,ClickUp,29
13041,14570,2022-07-10,Low Usage,ClickUp,58
13042,29385,2024-08-07,Low Usage,ClickUp,96
13043,17536,2022-02-15,Technical Issues,Monday.com,114
13044,18985,2025-04-05,Poor Experience,Notion,15
13045,28866,2024-05-10,Technical Issues,Notion,78
