usage_id,customer_id,login_date,session_duration_minutes,features_used,projects_created,ai_requests
427171,23854,2022-10-19,73,9,15,20
427172,13709,2022-08-22,193,2,14,58
427173,22804,2022-12-09,90,2,3,97
427174,5454,2024-08-26,184,18,5,28
427175,317,2024-10-29,188,10,0,56
427176,41967,2025-04-13,29,9,3,53
427177,46506,2023-04-29,198,15,10,60
427178,29773,2024-12-20,91,8,6,40
427179,7389,2024-08-13,240,1,15,86
427180,14926,2022-10-07,107,20,5,70
427181,16834,2024-12-25,184,7,13,95
427182,8306,2024-07-20,221,1,14,17
427183,48204,2023-01-09,208,13,7,10
427184,6821,2024-10-31,179,4,0,5
427185,26270,2023-03-24,160,19,12,46
427186,15717,2023-05-03,223,19,14,9
427187,31125,2023-05-04,97,5,3,57
427188,37167,2025-03-05,205,2,7,90
427189,21325,2024-12-20,101,13,6,64
427190,21228,2024-05-09,1,2,11,87
427191,40960,2024-12-19,188,15,4,34
427192,21369,2023-01-12,198,5,13,20
427193,718,2023-09-11,27,6,11,90
427194,17886,2024-06-29,44,12,1,0
427195,47701,2025-01-31,198,9,10,16
427196,6216,2023-03-02,36,14,11,55
427197,16364,2023-12-06,202,16,4,63
427198,30243,2022-05-10,204,14,13,4
427199,4662,2024-01-30,219,5,13,11
427200,35089,2024-02-13,39,4,4,42
427201,17532,2025-01-04,220,2,2,87
427202,44072,2023-10-01,108,15,3,28
427203,32886,2025-03-13,204,9,1,68
427204,23890,2023-01-18,174,15,4,74
427205,28460,2022-03-25,119,18,8,41
427206,8502,2023-06-16,197,2,15,36
427207,36336,2024-12-05,113,5,8,67
427208,38311,2025-02-22,118,2,14,5
427209,28651,2022-06-02,75,9,0,90
427210,10290,2024-10-19,7,11,3,19
427211,47181,2024-03-25,57,10,0,52
427212,315,2022-03-16,41,11,11,81
427213,34383,2023-02-10,51,9,15,33
427214,20618,2024-06-03,75,3,8,41
427215,48522,2022-04-30,42,4,12,7
427216,29154,2025-04-07,106,12,5,56
427217,39696,2024-05-23,160,17,1,85
427218,35288,2024-06-22,131,11,7,53
427219,40093,2024-11-29,160,18,13,27
427220,39153,2024-05-04,139,14,11,6
427221,44146,2023-04-12,9,4,0,34
427222,10125,2023-11-25,235,3,12,64
427223,11369,2025-01-10,55,18,7,51
427224,1979,2022-12-05,68,16,10,95
427225,39574,2024-07-24,239,1,9,12
427226,1185,2022-01-10,100,11,1,20
427227,3294,2023-01-17,102,8,9,52
427228,2517,2023-04-30,69,20,11,26
427229,26398,2022-05-27,210,12,0,72
427230,6471,2023-04-13,12,10,5,25
427231,38220,2022-07-12,222,4,14,67
427232,2866,2022-03-02,156,9,9,56
427233,40658,2022-12-21,208,19,14,87
427234,10177,2025-04-14,115,2,4,22
427235,12557,2022-05-02,152,5,12,16
427236,15048,2022-08-31,63,16,15,81
427237,860,2024-10-18,138,1,0,45
427238,18337,2022-04-19,152,20,9,74
427239,18764,2022-10-06,28,10,5,73
427240,32239,2025-02-17,125,2,11,12
427241,48083,2022-07-19,101,9,7,70
427242,37538,2022-05-13,92,5,15,22
427243,47774,2022-10-09,237,10,13,2
427244,25857,2022-04-21,11,18,6,93
427245,47119,2023-07-11,193,14,15,44
427246,22069,2023-06-29,64,8,9,10
427247,22888,2025-02-19,34,3,4,61
427248,43395,2024-07-07,123,13,9,56
427249,19697,2022-03-18,211,7,2,63
427250,41177,2022-05-24,62,19,12,44
427251,10148,2023-10-05,171,11,2,40
427252,9102,2022-04-10,167,3,0,23
427253,2998,2022-06-10,221,3,12,47
427254,34324,2022-04-22,158,15,6,50
427255,34014,2024-06-22,223,20,10,76
427256,33935,2025-04-10,173,16,3,37
427257,21864,2024-09-27,53,14,0,34
427258,39293,2023-12-05,63,13,9,10
427259,1419,2022-12-23,215,11,2,25
427260,44464,2023-03-13,64,7,2,31
427261,11531,2025-03-01,90,14,0,85
427262,18912,2023-06-15,184,6,14,93
427263,1242,2023-09-01,174,13,8,52
427264,37186,2024-08-28,117,8,5,2
427265,49062,2023-05-22,151,19,2,78
427266,23120,2024-08-04,91,10,1,30
427267,31340,2023-05-30,52,16,1,2
427268,12573,2025-02-21,225,4,12,87
427269,917,2022-07-23,155,1,9,57
427270,37623,2024-12-22,215,13,1,35
427271,23880,2024-11-01,85,12,4,98
427272,37896,2022-06-18,109,6,5,5
427273,42412,2024-03-21,99,3,8,21
427274,34016,2024-01-10,106,1,11,99
427275,46286,2024-02-12,168,18,3,18
427276,32357,2022-01-04,112,12,3,88
427277,13025,2024-02-01,11,10,1,100
427278,29850,2023-05-25,192,4,14,9
427279,34674,2022-09-27,179,8,4,49
427280,17815,2023-04-12,50,5,10,31
427281,23734,2023-09-15,110,12,2,12
427282,9264,2023-12-24,74,16,1,58
427283,12340,2025-04-07,94,10,7,48
427284,40239,2022-08-31,76,13,7,31
427285,49638,2022-08-06,192,12,11,16
427286,42969,2024-10-15,129,14,9,2
427287,9103,2024-05-22,169,4,2,47
427288,7984,2024-11-23,62,10,1,18
427289,33708,2023-05-11,96,7,14,8
427290,41331,2023-04-03,92,9,10,95
427291,44282,2023-09-13,209,8,6,39
427292,32311,2022-10-14,201,1,2,84
427293,6966,2022-05-02,60,10,5,31
427294,8201,2022-03-11,131,2,13,84
427295,41940,2025-03-12,96,9,8,39
427296,29419,2023-04-27,148,5,4,7
427297,43272,2024-11-30,162,5,0,39
427298,17590,2022-07-03,166,17,0,71
427299,27044,2022-12-15,82,11,3,87
427300,19431,2023-03-17,120,11,8,70
427301,33986,2023-01-31,93,6,9,66
427302,48828,2022-08-17,231,17,14,91
427303,15400,2024-10-07,59,8,4,69
427304,23170,2023-11-18,119,15,9,94
427305,23653,2022-04-25,238,12,0,23
427306,30583,2022-12-10,26,16,5,56
427307,13869,2024-05-08,240,16,2,31
427308,48912,2022-05-17,175,8,12,39
427309,27870,2022-07-14,4,20,1,59
427310,46978,2023-09-20,40,10,14,54
427311,17502,2023-02-10,233,8,7,87
427312,32843,2023-03-19,24,4,6,84
427313,21613,2023-12-03,117,16,15,59
427314,34093,2022-05-24,80,15,10,14
427315,45915,2022-08-08,25,15,15,27
427316,26620,2022-03-19,167,10,7,77
427317,47881,2024-06-17,185,20,1,46
427318,41084,2023-05-20,117,6,15,22
427319,4976,2022-03-19,136,10,4,6
427320,9591,2024-04-16,87,15,13,15
427321,15812,2024-12-30,225,8,4,15
427322,202,2023-10-22,30,4,4,46
427323,7969,2022-07-18,226,10,6,26
427324,21153,2025-01-17,22,2,14,47
427325,14954,2023-04-10,8,17,6,45
427326,37949,2022-07-13,135,7,0,37
427327,21444,2023-05-01,137,17,7,65
427328,43006,2024-12-02,29,3,9,45
427329,4992,2023-04-25,79,3,5,70
427330,24619,2024-03-19,131,18,13,40
427331,5063,2024-08-11,98,8,9,22
427332,16369,2022-08-25,221,6,4,6
427333,2863,2024-06-08,42,20,11,72
427334,43593,2023-12-25,6,14,9,28
427335,13261,2025-02-13,132,3,14,60
427336,40341,2022-06-03,3,10,1,97
427337,1370,2022-06-18,201,16,12,70
427338,21018,2023-12-31,71,10,5,51
427339,26078,2024-04-24,112,10,0,21
427340,49394,2022-10-15,178,19,2,36
427341,30606,2024-09-08,165,17,15,60
427342,23065,2022-09-18,147,2,5,92
427343,4160,2023-12-14,196,16,2,49
427344,8608,2022-10-10,123,14,8,56
427345,18670,2024-02-17,226,15,9,38
427346,31192,2023-01-06,52,15,11,33
427347,21990,2023-05-15,116,17,0,39
427348,47816,2024-11-14,172,15,1,84
427349,6663,2024-07-03,213,15,11,100
427350,20590,2022-10-10,161,19,8,95
427351,47895,2024-04-14,6,10,11,34
427352,27354,2023-03-20,208,17,14,94
427353,31670,2022-05-10,44,16,3,67
427354,45997,2022-07-16,208,7,13,23
427355,31240,2024-02-22,119,5,8,54
427356,40407,2022-09-12,225,16,0,27
427357,39184,2024-04-09,26,16,0,41
427358,5688,2024-03-14,126,17,10,93
427359,31765,2022-02-19,39,12,15,8
427360,356,2024-02-10,144,15,8,40
427361,17339,2022-01-21,234,5,13,23
427362,38173,2025-04-08,90,14,2,75
427363,10581,2024-10-11,95,18,7,89
427364,12574,2024-12-21,42,12,4,63
427365,42610,2023-01-30,230,8,12,47
427366,3269,2023-11-17,99,14,9,75
427367,41433,2024-11-18,138,16,3,79
427368,29293,2024-09-16,182,10,4,92
427369,20149,2023-09-11,177,12,6,27
427370,21227,2022-05-13,106,13,15,30
427371,34954,2022-07-18,158,18,15,72
427372,6276,2023-11-28,232,8,8,24
427373,29871,2024-11-17,31,17,13,67
427374,32957,2023-04-18,192,19,6,97
427375,16957,2024-01-20,24,6,4,1
427376,29768,2025-01-11,239,15,9,39
427377,36782,2024-08-15,166,17,11,8
427378,20485,2024-09-03,194,16,6,7
427379,559,2023-03-03,22,1,5,100
427380,25153,2023-02-20,91,20,11,89
427381,1450,2022-01-08,131,5,7,83
427382,32069,2022-04-23,11,20,13,99
427383,13147,2023-05-23,60,10,9,87
427384,2616,2024-12-03,26,14,2,84
427385,24375,2023-09-29,44,14,1,36
427386,49443,2024-01-06,9,5,3,8
427387,30879,2022-01-17,70,14,2,40
427388,46190,2022-09-16,68,4,15,12
427389,23576,2022-07-23,202,10,1,69
427390,43533,2025-02-23,50,1,7,2
427391,33405,2022-05-19,219,3,4,35
427392,3416,2024-04-09,10,16,2,76
427393,46993,2025-04-09,42,13,0,18
427394,48503,2024-06-13,131,9,7,54
427395,37693,2025-01-26,234,2,7,12
427396,21562,2024-09-09,199,2,9,21
427397,28929,2023-03-16,122,4,12,87
427398,30821,2025-01-11,160,5,12,39
427399,23763,2025-03-10,226,9,2,66
427400,9642,2025-02-12,103,3,15,7
427401,16724,2024-04-30,42,20,0,44
427402,39284,2023-12-29,90,12,9,20
427403,34785,2025-01-20,7,18,8,2
427404,35980,2022-12-07,218,5,15,82
427405,10928,2023-03-29,185,15,9,59
427406,40012,2023-05-31,240,12,15,89
427407,3877,2023-05-04,42,13,8,93
427408,31444,2023-09-15,217,7,0,86
427409,11011,2023-01-11,132,7,2,94
427410,9916,2023-12-28,186,12,3,77
427411,33145,2022-02-15,178,4,5,4
427412,7569,2022-04-12,134,14,10,4
427413,23252,2024-08-25,24,6,12,89
427414,47540,2024-05-05,222,11,4,41
427415,5717,2022-10-08,115,2,0,53
427416,40212,2023-02-06,240,17,13,15
427417,45816,2023-01-22,234,6,3,88
427418,12308,2022-07-03,8,3,7,89
427419,17880,2023-09-22,240,20,12,60
427420,28043,2024-09-23,104,18,2,99
427421,9929,2023-02-13,215,14,7,4
427422,23306,2022-07-13,75,12,7,52
427423,8404,2025-01-07,174,20,10,37
427424,15075,2024-05-26,83,10,2,94
427425,16344,2025-02-25,157,12,7,33
427426,5973,2023-04-25,209,19,8,7
427427,27774,2024-01-06,178,10,4,98
427428,2254,2022-07-25,226,3,15,91
427429,49774,2024-11-14,235,18,4,70
427430,13196,2022-06-17,96,8,12,75
427431,17036,2024-12-26,164,2,14,28
427432,41316,2023-08-02,37,3,13,70
427433,204,2023-08-19,127,1,8,8
427434,46020,2024-10-02,190,16,12,79
427435,36830,2024-05-18,130,4,5,12
427436,754,2022-11-17,86,13,0,20
427437,43633,2022-02-01,26,13,11,15
427438,24915,2022-08-27,202,2,12,65
427439,5582,2024-01-12,207,16,2,65
427440,16275,2023-07-25,11,7,5,76
427441,25157,2022-02-13,183,5,2,0
427442,12003,2024-02-14,64,19,10,66
427443,17447,2022-09-21,144,18,9,6
427444,39028,2023-06-19,142,15,10,45
427445,33189,2023-01-07,81,17,15,40
427446,8183,2024-06-29,33,4,13,4
427447,35588,2023-04-15,75,4,14,48
427448,28766,2024-10-08,65,15,10,19
427449,27668,2022-05-18,133,14,12,42
427450,2559,2022-04-13,149,4,1,80
427451,40105,2023-02-04,211,13,6,32
427452,34473,2022-06-20,54,18,8,3
427453,13866,2022-12-29,56,13,5,64
427454,28675,2023-07-17,193,2,2,42
427455,16470,2025-03-15,207,7,8,63
427456,45998,2024-12-25,30,5,2,41
427457,29613,2022-05-23,167,15,6,97
427458,27433,2023-03-30,157,3,14,54
427459,34148,2024-10-06,197,14,5,48
427460,49844,2023-09-27,232,2,12,53
427461,41204,2022-12-23,143,20,1,36
427462,43048,2023-10-28,231,2,11,9
427463,16073,2023-12-05,49,11,1,35
427464,1229,2025-04-04,46,7,9,38
427465,44109,2024-09-08,145,19,14,49
427466,23141,2024-01-17,236,5,4,10
427467,38812,2022-02-17,75,2,6,63
427468,24655,2024-06-18,234,17,9,27
427469,38072,2023-10-27,147,2,7,65
427470,2936,2025-03-30,124,5,14,66
427471,4552,2023-06-04,89,14,5,25
427472,45360,2024-01-19,141,14,7,77
427473,43455,2023-01-13,150,1,7,98
427474,7665,2022-08-05,68,10,1,5
427475,29370,2024-05-02,167,16,8,29
427476,26626,2025-01-05,7,13,6,0
427477,39064,2025-03-11,12,7,8,93
427478,6287,2022-09-08,69,13,1,62
427479,11824,2022-09-18,88,17,12,21
427480,25001,2022-06-25,190,18,15,50
427481,8751,2023-08-18,161,17,9,33
427482,43738,2024-06-01,85,3,1,98
427483,4239,2022-09-02,159,15,1,45
427484,29510,2024-08-12,83,2,3,54
427485,28381,2023-05-03,5,20,0,16
427486,29145,2025-01-07,68,8,6,86
427487,167,2022-09-14,154,10,14,58
427488,41009,2023-11-13,182,4,7,11
427489,41009,2022-12-25,140,6,13,11
427490,8455,2022-09-02,175,6,6,8
427491,5282,2023-07-03,50,13,13,41
427492,35207,2022-04-10,112,12,15,67
427493,18097,2024-03-11,204,17,13,31
427494,22046,2024-07-16,144,8,6,85
427495,39543,2022-10-28,11,6,5,36
427496,43266,2023-03-16,42,19,9,22
427497,46036,2022-12-24,134,16,0,27
427498,35401,2024-11-04,140,12,1,81
427499,1878,2023-10-15,134,1,2,99
427500,11450,2025-03-30,23,2,10,69
427501,29215,2023-05-15,134,7,6,26
427502,12009,2024-10-07,7,8,0,72
427503,25976,2022-11-14,30,13,11,1
427504,18038,2022-09-30,166,14,14,41
427505,44132,2023-09-04,62,20,0,29
427506,32511,2022-04-15,220,11,11,92
427507,24672,2023-08-11,83,11,0,20
427508,10131,2024-09-28,216,15,2,3
427509,26626,2025-02-05,188,12,5,22
427510,47802,2022-12-05,133,2,9,31
427511,19841,2023-10-11,231,1,15,9
427512,2948,2023-09-02,13,8,11,75
427513,1615,2022-06-23,159,18,15,7
427514,30892,2023-03-26,180,19,4,90
427515,21206,2023-09-27,48,12,10,38
427516,40101,2024-08-26,207,18,6,2
427517,16221,2023-08-31,26,19,7,56
427518,18192,2025-03-19,126,15,2,88
427519,38036,2022-03-25,15,20,0,1
427520,33200,2023-03-02,80,14,8,37
427521,11581,2023-06-11,139,9,3,18
427522,525,2023-04-29,161,12,0,36
427523,18540,2023-01-03,106,5,9,18
427524,30047,2023-07-25,147,19,9,24
427525,30482,2023-08-27,174,3,6,26
427526,42748,2024-03-22,218,2,7,52
427527,26434,2024-11-09,143,6,11,73
427528,6209,2023-09-16,70,16,8,36
427529,6674,2023-04-03,168,14,2,33
427530,12678,2022-02-13,81,3,14,40
427531,14846,2024-08-20,55,6,0,98
427532,46439,2024-08-17,235,1,5,38
427533,15605,2022-10-04,211,8,1,15
427534,1045,2025-03-08,185,10,5,93
427535,10473,2023-04-23,146,15,3,67
427536,720,2022-08-16,12,5,13,21
427537,42290,2023-10-22,77,10,15,73
427538,37996,2025-01-28,212,10,5,50
427539,44353,2023-03-15,8,2,9,64
427540,30758,2023-10-30,23,4,12,85
427541,39332,2022-03-31,16,13,3,16
427542,40623,2023-03-24,88,13,10,15
427543,2068,2024-02-28,147,17,6,19
427544,21257,2025-03-29,186,9,8,0
427545,16601,2022-12-06,128,9,11,43
427546,37302,2022-09-15,186,17,15,3
427547,18280,2022-10-09,77,10,11,26
427548,41229,2024-12-09,140,10,2,10
427549,31943,2024-05-23,140,2,3,92
427550,37250,2023-09-17,7,20,10,80
427551,43920,2023-05-14,191,16,13,70
427552,3046,2024-02-01,160,3,7,17
427553,4771,2024-08-05,236,11,15,27
427554,676,2023-11-21,123,16,13,96
427555,24980,2024-12-02,15,14,0,19
427556,28459,2024-03-21,224,2,5,44
427557,43673,2023-05-22,33,14,6,38
427558,26024,2022-09-22,106,5,10,50
427559,48866,2022-01-28,40,6,6,50
427560,31662,2022-02-18,65,10,1,77
427561,39836,2022-04-18,115,19,9,19
427562,27239,2022-08-01,131,17,8,17
427563,28852,2024-02-24,125,8,5,43
427564,25511,2024-09-13,179,3,15,19
427565,13121,2024-03-28,93,16,11,100
427566,32386,2022-02-22,3,4,1,68
427567,42080,2023-09-28,177,7,10,38
427568,23215,2023-05-04,163,10,10,33
427569,37178,2022-02-16,180,10,4,95
427570,32811,2023-10-18,154,14,1,84
427571,39514,2022-06-27,172,2,6,78
427572,15080,2023-08-31,227,14,12,84
427573,24633,2023-06-26,87,6,0,44
427574,11295,2024-02-01,9,9,14,72
427575,45253,2022-05-14,109,9,4,66
427576,20766,2022-10-14,202,10,15,2
427577,15125,2025-02-26,126,6,15,23
427578,49773,2023-05-27,44,10,12,39
427579,43372,2023-10-21,236,12,10,16
427580,28853,2023-11-19,96,2,5,18
427581,43731,2024-09-29,78,12,15,63
427582,35253,2022-05-17,112,17,1,11
427583,34779,2023-09-14,100,3,1,97
427584,26595,2023-06-18,61,11,10,18
427585,11525,2022-12-17,79,4,9,31
427586,6606,2024-12-22,5,17,4,68
427587,17604,2023-03-09,237,18,1,55
427588,14464,2023-07-24,146,16,10,72
427589,13840,2024-03-18,7,7,4,88
427590,49700,2022-03-13,53,13,2,26
427591,38681,2023-12-30,197,6,14,48
427592,42770,2024-11-09,60,3,12,68
427593,3502,2025-03-24,96,8,7,15
427594,20558,2024-12-24,147,12,15,82
427595,21016,2024-02-29,179,3,6,66
427596,18372,2024-11-10,14,18,12,3
427597,22442,2022-07-27,30,15,14,75
427598,42922,2023-06-02,47,12,14,93
427599,25273,2022-12-06,202,7,8,7
427600,27278,2023-11-28,6,20,3,19
427601,16877,2024-06-02,5,14,12,20
427602,37598,2024-05-11,66,7,0,0
427603,6443,2022-07-07,114,19,15,87
427604,10701,2022-12-11,30,15,10,1
427605,18321,2025-03-25,10,4,9,72
427606,15170,2022-05-08,228,18,5,2
427607,15298,2024-01-20,175,12,11,65
427608,25202,2024-08-04,184,20,13,33
427609,18846,2023-02-20,227,20,11,6
427610,21029,2022-08-08,58,11,13,92
427611,41597,2024-04-30,59,10,8,8
427612,31298,2022-04-06,61,18,12,10
427613,46260,2023-01-04,217,7,1,94
427614,45135,2022-04-08,142,20,15,34
427615,16372,2022-06-19,25,15,5,70
427616,46268,2024-04-14,146,12,4,65
427617,9238,2023-12-04,102,1,9,94
427618,1264,2022-06-23,170,15,5,20
427619,16743,2024-12-02,207,2,1,48
427620,12035,2024-01-20,185,2,15,23
427621,4456,2024-03-02,227,18,13,37
427622,44180,2024-02-05,51,19,0,14
427623,46372,2023-01-12,173,19,0,9
427624,4988,2023-11-21,215,1,7,74
427625,34556,2022-05-10,24,14,6,28
427626,49681,2023-12-02,71,19,15,99
427627,1715,2022-05-07,162,6,4,73
427628,14074,2024-08-07,66,10,6,83
427629,42634,2023-02-12,126,16,9,32
427630,28732,2023-03-06,212,4,10,91
427631,1755,2023-02-06,238,14,6,96
427632,35825,2023-04-01,158,1,7,27
427633,25644,2025-03-31,146,19,8,79
427634,41288,2023-01-04,104,8,12,89
427635,31319,2022-05-11,89,9,7,15
427636,23352,2022-01-05,2,17,0,16
427637,29207,2023-02-01,187,13,6,9
427638,7716,2023-10-13,107,2,6,58
427639,29508,2024-06-03,49,19,11,55
427640,41744,2024-08-01,119,9,10,12
427641,37274,2022-10-16,124,14,10,57
427642,48276,2022-08-01,128,4,5,14
427643,40434,2024-12-30,150,13,1,11
427644,32533,2024-05-22,145,3,4,55
427645,34120,2023-11-25,138,20,0,32
427646,21546,2023-01-29,149,16,1,64
427647,33172,2025-01-03,111,14,5,29
427648,13733,2023-09-28,130,7,6,45
427649,40125,2024-06-28,55,6,12,26
427650,35955,2022-08-20,48,16,13,1
427651,36132,2023-07-19,127,2,0,35
427652,23652,2025-03-08,236,6,11,99
427653,14290,2022-06-23,22,15,7,28
427654,1125,2022-06-01,42,19,5,31
427655,9552,2022-04-23,71,19,11,48
427656,27250,2023-08-21,139,10,15,92
427657,17691,2023-02-09,150,11,2,70
427658,39241,2022-12-11,171,3,14,30
427659,41489,2022-10-26,90,7,10,32
427660,29866,2025-03-16,26,13,14,38
427661,7616,2025-02-18,39,16,11,91
427662,45937,2024-09-10,105,20,2,92
427663,39785,2024-12-06,157,11,8,83
427664,5504,2023-03-14,34,20,0,81
427665,3394,2024-08-01,213,3,4,91
427666,22171,2025-01-24,235,19,5,85
427667,13134,2024-06-27,170,9,7,93
427668,33717,2025-01-23,183,13,15,79
427669,31710,2022-03-06,167,17,11,20
427670,36357,2023-06-28,63,2,6,89
427671,25400,2023-07-23,200,1,10,42
427672,34493,2022-10-24,191,1,10,12
427673,23712,2023-07-10,175,1,5,42
427674,44767,2024-09-08,70,6,14,52
427675,10027,2024-09-16,191,19,8,43
427676,24407,2025-04-04,126,12,11,35
427677,31077,2024-07-23,226,5,0,15
427678,43976,2022-06-29,120,15,0,23
427679,8624,2024-04-04,165,3,2,84
427680,28448,2022-12-24,210,12,8,71
427681,43081,2024-12-08,161,9,7,29
427682,45725,2022-06-29,67,14,12,14
427683,21539,2025-02-27,231,8,0,41
427684,2807,2025-02-02,21,12,6,13
427685,39758,2022-10-22,55,7,12,56
427686,43537,2024-04-05,11,1,11,100
427687,6569,2024-01-19,177,6,12,99
427688,25352,2022-10-04,8,1,10,72
427689,34013,2022-07-07,229,14,0,45
427690,23036,2023-08-13,216,20,2,19
427691,3178,2022-12-07,112,20,5,97
427692,47996,2024-02-24,113,4,0,58
427693,23523,2025-03-09,58,12,10,11
427694,20076,2024-06-28,131,12,15,24
427695,829,2024-05-11,139,4,12,83
427696,8282,2024-06-05,182,19,8,49
427697,1626,2024-11-03,222,4,11,51
427698,47704,2022-02-10,198,20,0,75
427699,34064,2023-05-01,199,12,12,73
427700,32172,2023-02-01,40,19,12,100
427701,24909,2022-01-06,182,10,9,2
427702,15307,2024-02-12,177,6,6,0
427703,26264,2024-09-02,142,11,10,79
427704,26742,2023-07-22,115,10,10,27
427705,12655,2023-12-19,60,15,5,69
427706,41215,2023-01-28,29,12,11,49
427707,49626,2022-02-20,124,18,4,44
427708,17819,2023-01-13,7,16,4,45
427709,42928,2023-04-20,86,8,9,31
427710,36876,2023-08-01,71,6,6,36
427711,2015,2022-11-10,82,8,5,69
427712,21712,2022-07-07,178,1,3,81
427713,46612,2023-06-23,122,6,5,63
427714,19367,2022-10-16,64,5,8,34
427715,38635,2022-11-29,38,16,0,28
427716,3134,2025-03-31,183,11,7,18
427717,8239,2024-08-15,79,17,9,4
427718,26795,2024-04-01,127,14,9,92
427719,28361,2022-12-01,217,1,5,67
427720,43097,2024-02-09,146,4,14,1
427721,46300,2022-10-01,177,2,12,58
427722,31739,2022-10-24,70,16,5,37
427723,44173,2023-10-07,81,1,9,91
427724,43017,2024-01-21,196,17,5,97
427725,49066,2023-01-04,16,8,6,2
427726,47272,2025-04-04,59,8,6,70
427727,43752,2022-08-26,199,5,13,47
427728,15779,2022-11-24,183,9,5,1
427729,23178,2022-07-21,32,19,4,54
427730,48100,2023-02-20,24,13,14,12
427731,8024,2022-01-19,172,14,0,16
427732,17513,2023-02-02,170,10,5,87
427733,47893,2024-07-05,90,13,2,10
427734,164,2023-04-26,125,8,13,50
427735,36270,2022-08-11,221,1,6,15
427736,5236,2022-04-29,23,15,10,8
427737,36872,2025-01-24,112,17,7,5
427738,46183,2024-03-07,177,12,14,48
427739,1261,2023-10-04,215,6,2,43
427740,46763,2023-06-06,16,18,7,15
427741,34412,2022-02-17,186,1,4,19
427742,18850,2022-02-14,197,14,2,46
427743,1936,2023-10-03,123,4,14,14
427744,2374,2023-01-08,26,6,11,24
427745,34972,2022-07-16,143,7,0,14
427746,17316,2024-01-01,164,5,4,31
427747,7680,2023-06-10,203,20,1,32
427748,17729,2023-04-09,97,11,11,50
427749,19869,2024-07-30,147,3,2,68
427750,43960,2024-05-20,154,11,11,98
427751,32102,2023-09-16,86,8,5,97
427752,32112,2023-02-08,226,12,12,60
427753,49389,2022-04-02,25,3,8,33
427754,46658,2023-11-20,225,10,2,95
427755,22340,2023-11-19,200,15,13,44
427756,24881,2022-10-08,164,2,1,90
427757,22289,2023-07-27,197,5,11,46
427758,43914,2023-05-02,161,18,13,21
427759,23917,2022-02-13,114,18,0,11
427760,14844,2024-08-16,226,13,14,94
427761,22255,2024-12-06,167,1,3,94
427762,9101,2023-08-12,213,17,7,3
427763,37784,2025-04-03,4,10,13,4
427764,14997,2024-08-13,60,17,6,69
427765,35281,2022-04-05,7,19,6,83
427766,16579,2022-07-16,135,13,5,27
427767,17139,2025-01-06,153,13,13,21
427768,15412,2024-05-11,227,14,4,83
427769,47575,2024-10-08,4,5,2,15
427770,17520,2022-06-03,80,20,2,36
427771,23550,2022-02-09,4,9,6,65
427772,6174,2024-06-05,201,4,8,68
427773,11045,2023-01-22,84,11,7,78
427774,29915,2024-09-14,228,7,14,86
427775,13234,2023-10-01,200,3,12,14
427776,2493,2025-03-30,206,13,6,23
427777,31066,2023-12-07,216,18,13,66
427778,6737,2022-03-24,226,1,10,53
427779,14799,2025-03-29,86,1,2,99
427780,40489,2024-11-01,235,19,1,38
427781,46657,2023-10-26,204,11,0,87
427782,49825,2022-01-24,98,10,1,10
427783,3133,2024-06-12,139,20,11,48
427784,40322,2024-09-21,10,19,9,91
427785,19277,2023-12-18,229,17,1,11
427786,10357,2022-08-17,45,18,14,42
427787,26566,2024-10-20,168,18,3,79
427788,38772,2022-03-07,106,10,14,2
427789,10441,2022-03-28,228,15,1,22
427790,10611,2024-02-06,151,17,4,63
427791,120,2024-11-05,25,17,1,96
427792,8813,2023-12-01,137,3,15,57
427793,26445,2022-11-15,220,8,5,89
427794,20749,2025-01-18,47,15,15,66
427795,47165,2024-01-20,112,17,12,100
427796,28193,2023-11-29,36,11,6,18
427797,43032,2022-11-26,229,3,4,23
427798,1589,2024-05-19,71,5,5,43
427799,47302,2022-02-02,95,18,4,75
427800,49784,2022-03-15,17,16,3,89
427801,25522,2023-09-05,203,9,0,80
427802,47337,2022-09-21,52,2,14,59
427803,28954,2024-05-21,53,20,15,80
427804,41847,2023-10-30,69,1,2,5
427805,4322,2024-05-07,11,20,5,4
427806,31035,2022-04-09,227,7,13,8
427807,38074,2024-06-13,175,15,4,12
427808,15499,2025-01-14,15,15,4,53
427809,342,2024-12-10,112,1,7,31
427810,13926,2023-04-08,57,15,7,64
427811,26221,2022-09-07,174,14,3,41
427812,1832,2024-07-22,82,15,10,98
427813,14036,2023-07-13,105,4,11,25
427814,95,2023-05-22,18,6,3,81
427815,26951,2023-12-22,52,17,13,81
427816,31363,2024-03-08,121,13,8,7
427817,1424,2024-11-24,91,16,7,15
427818,34267,2025-04-07,30,11,8,28
427819,39410,2024-10-03,192,6,9,10
427820,32064,2022-10-12,100,17,12,57
427821,36484,2022-05-28,230,19,15,99
427822,48162,2022-02-06,163,12,12,60
427823,32579,2024-11-20,197,2,0,8
427824,8279,2023-11-19,22,1,6,57
427825,22797,2023-11-21,17,12,5,12
427826,28762,2022-09-01,76,20,1,76
427827,20979,2023-10-05,41,11,9,7
427828,16054,2023-04-27,97,1,3,34
427829,7340,2025-01-19,133,7,7,93
427830,12455,2024-07-21,25,20,5,14
427831,17635,2024-03-01,181,18,3,16
427832,49571,2024-12-05,18,13,13,52
427833,45427,2024-10-09,67,14,12,66
427834,319,2022-12-11,215,10,15,33
427835,9898,2022-03-06,126,5,6,12
